Count,Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,Nin,Functionality of Facilities
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Madhapur,8344871614,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Manatri,4787523630,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Narankhunta,3523678476,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Pauncia,6885423639,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Pratappur,1351685217,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Sakua,4476456753,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Sankerko,3835741863,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Sialighaty,5171513277,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Singatia,3168883415,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Sorisokotha,1651573527,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Talapada,6746871661,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Tentuligaon,7234322886,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Health Sub Centre,Uthaninuagaon,2545111672,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Primary Health Centre,DEULIA,5817348278,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Primary Health Centre,KAMALASOLE,2268386766,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,OH,MANATRI,7221561561,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Primary Health Centre,SAKUA,6118621256,
8545,Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,Primary Health Centre,SANKERKO,8446856315,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Community Health Centre,Betnoti,5376244470,
8545,Odisha,Mayurbhanj,Betanati,Morada,Morada,Community Health Centre,Kisantandi,3748533183,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Community Health Centre,KRUSHNA CHANDPUR,3741867638,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Agria,3468381573,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Ambagadia,6178821481,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Bachhuripada,7425374340,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Badjode,7767724532,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Baisinga,8643272647,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Barhampura,5171166266,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Betnoti,6846544325,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Bhalia,1387173485,
8545,Odisha,Mayurbhanj,Betanati,Morada,Morada,Health Sub Centre,CHAKUNDAPADA,8331461882,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Chhachinapada,7473178569,
8545,Odisha,Mayurbhanj,Betanati,Morada,Morada,Health Sub Centre,CHUASOLE,8216778814,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Dahikuti,6482473144,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Dahisahi,4662586447,
8545,Odisha,Mayurbhanj,Betanati,Morada,Morada,Health Sub Centre,DANTIAMUHAN,6777578318,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Gobapal,3716312156,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Guhaldihi,2758871764,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Hatikote,6818361872,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Kailashchandrapur,3656551227,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Kalama,1551728122,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Karanjia,6282463741,
8545,Odisha,Mayurbhanj,Betanati,Morada,Morada,Health Sub Centre,KISANTANDI,7447616439,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Krushna Chandpur,5342278834,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Merda,3124532155,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Nadpur,1723738835,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Nahandasul,1368368856,
8545,Odisha,Mayurbhanj,Betanati,Baripada,Baripada,Health Sub Centre,Orachandavilla,1212354656,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Purinda,3147644821,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Sathilo,4585814348,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Sukhilahar,5847228458,
8545,Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,Health Sub Centre,Tarakothi,7138773630,
8545,Odisha,Mayurbhanj,Betanati,Morada,Morada,Primary Health Centre,Dantiamuhan,3212213270,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Community Health Centre,Manada,3582482760,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Asana,1222221440,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Badjambilla,4528344577,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Bautibeda,8472764136,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Bholbeda,2563476783,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Bisoi,3627162112,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Boneikala,4454437650,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Budamara,8815347334,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Dumurdiha,8735382635,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Khadambeda,3843454236,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Luhabadia,3828118475,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Mahubhandar,2174386744,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Majhigaon,2584448258,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Manada,1126651858,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,N B Pokhoria,7624678178,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Nuagaon,6274754370,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Panposi,1325565149,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Pundida,4538851447,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Radhanagar,2427875345,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Sanpurunapani,8637585574,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Health Sub Centre,Sargada,7688622575,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Primary Health Centre,Badjambilla,5838631389,
8545,Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,Primary Health Centre,BisoI,3112224625,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Community Health Centre,Kuliana,3267432783,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Baghuasole,7454872149,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Baiganbadia,2165125465,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Chandua,3414683288,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Dudhiasole,8357363467,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Gadargodi,6828667177,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Kakharusole,7461424868,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Kalajhinei,5251562574,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Keutunimari,2756487274,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Kuabuda,2427764820,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Kuliana,4335666485,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Marangtandi,6112351645,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Nodhana,8532112524,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Health Sub Centre,Sansarasposi,7236775834,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Primary Health Centre,Chandua,7584275734,
8545,Odisha,Mayurbhanj,Chandua,Suliapada,Suliapada,Primary Health Centre,Deuli,1274468675,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Primary Health Centre,Keutunimari,6347314475,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Primary Health Centre,Marangtandi,2548785423,
8545,Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,Primary Health Centre,Sansarasposi,4778221749,
8545,Odisha,Mayurbhanj,Ghagarbeda,Raruan,Raruan,Health Sub Centre,NAKASARA,3658583343,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Community Health Centre,Gorumahisani,3827418454,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,BADGAON,1476641889,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,BADRA,6367755789,
8545,Odisha,Mayurbhanj,Gorumahisani,Bijatala,Bijatola,Health Sub Centre,Bijatala,8247256475,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,GORUMAHISANI,7341885189,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,GUHALDANGRI,2151735533,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,HATIA,4862727668,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,KUKUDIMUNDI,2473717862,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,KULDIHA,3316637887,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,KULUSILA,3783536851,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,MAHADEVDIHI,4748523729,
8545,Odisha,Mayurbhanj,Gorumahisani,Bijatala,Bijatola,Health Sub Centre,Manikpur,8716544641,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,SUDARSANPUR,1543612251,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Health Sub Centre,SUNDHAL,6468371585,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Primary Health Centre,Guhaldangri,8223727861,
8545,Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,Primary Health Centre,Kuldiha,1661421568,
8545,Odisha,Mayurbhanj,Gorumahisani,Bijatala,Bijatola,Primary Health Centre,Saragada,3411173127,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Community Health Centre,Jamda,4312526512,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,B K B IRA,7634144286,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Deokundi,4738633413,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Hensda,4628556781,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Jamda,4452544747,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Jarkani,8858352365,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Kainpur,7616881863,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Kandsore,1158235612,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Mahiskudar,8427676534,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Manbir,5268113213,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Matiali,8134843658,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Pasna,7548576573,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Sandundu,2434827727,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Talgaon,1165855253,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Health Sub Centre,Tarana,3783473220,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Primary Health Centre,Manbir,1531116380,
8545,Odisha,Mayurbhanj,Jamda,Jamda,Jamada,Primary Health Centre,Moranda,1653711232,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Community Health Centre,Jamukeswar,6664458541,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Community Health Centre,Jashipur,7626787233,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Badkasira,4756857274,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Bakala,3427328640,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Banpandugundi,1812525622,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Barehipani,6346285478,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Baunsnali,6278365686,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Chakidi,3786562474,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Chheligoduli,5221224628,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Dhalabani,2253876482,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Ektali,4687177412,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Gadsimilipal,7882326247,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Genteisahi,2272447778,
8545,Odisha,Mayurbhanj,Jashipur,Raruan,Raruan,Health Sub Centre,GODAPALASA,7228528472,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Goudgaon,5832835440,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Gudugudia,2818644425,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Jamukeswar,5722788246,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Jashipur,8657244813,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Jaunriposi,3378745149,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Kapand,5264464388,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Mahalda Palsa,5134142123,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Manada,3825647583,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Matiagarh,5742874711,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Moudi,7218817471,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Pantha,2448532479,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Podagarh,3154683787,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Rugudi,5873487218,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Health Sub Centre,Tangabila,8285852672,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Primary Health Centre,Durdura,2721612659,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Primary Health Centre,Gudugudia,2874587526,
8545,Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,Primary Health Centre,TANGABILLA,2741742841,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Community Health Centre,SIRSHA,2165455136,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,BADACHATRA,2825744853,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,BAGBUDA,7858623668,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,BANKISOLE,4266155128,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,BHURSANI,1642611568,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,DHANGDISOLE,6832824574,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,EKDALI,1115433565,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,JALDA,3378138816,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,JERKI,2866287424,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,JHARPOKHARIA,2535535310,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,JOKA,8525688456,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,KHADIASOLE,4817558432,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,MANABHANJ,5426478755,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,MURUNIA,3482865270,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,PAKTIA,4622352112,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,PANDRA,7485762368,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,POKHARDIHA,2553151586,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,POKHARIA,3867681540,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,POKPOKA,4762633776,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,RAJALOKA,5484558332,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,RATILA,8282485146,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,SARASKANA,3237728344,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,SIRSHA,7828726716,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,TILOU,8653467723,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Health Sub Centre,UMADEIPUR,7115635166,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Primary Health Centre,JHARPOKHARIA,1748235486,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Primary Health Centre,PAKTIA,6116185619,
8545,Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,Primary Health Centre,SARASKANA,1511143677,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Community Health Centre,Kaptipada,8576727450,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Asanabani,4831887510,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Beldiha,8658371821,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Bisol,8282885139,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Chakradharpur,6355127215,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Debala,3344816644,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Golagadia,4387813175,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Goudagan,5776345687,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Jadida,1135842118,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Jambani,4728158348,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Jarada,6444437138,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Kaptipada,5734445645,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Koliolam,3338636586,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Nududiha,4844322273,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Pedagadi,6215461614,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Podadiha,3361211661,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Health Sub Centre,Sarbana,7818441813,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Primary Health Centre,Nachhipur,7863546185,
8545,Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,Primary Health Centre,Podadiha,8342356444,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Community Health Centre,TATO,5883282575,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Baddeuli,2378142786,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Bala,2188472761,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Batpalsa,3384574327,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Chadheibhol,4457224683,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Chitroposi,5522545523,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Dari,5657846340,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Dudhiani,6463841343,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Dumuria,1542815517,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Hatibari,3124512231,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Jhalkiani,5432884236,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Kalakad,1131764159,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Kendumundi,6738162871,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Kerkera,7631876435,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Kuliposi,8232537483,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Kurulia,4445544275,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Malharpada,7537442464,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Neduapal,4442163483,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Paharbhanga,6577146787,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Rasamtala,6517464845,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Rodhang,5648266442,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Sangan,7486157766,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Health Sub Centre,Tato,8483716356,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Primary Health Centre,CHITROPOSI,8565844233,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Primary Health Centre,KENDUMUNDI,3832665487,
8545,Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,Primary Health Centre,Singada,4568772240,
8545,Odisha,Mayurbhanj,Karanjia,Notmapped,Notmapped,Sub District Hospital,Karanjia,8182276470,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Community Health Centre,Dukura,4666147386,
8545,Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,Community Health Centre,Khunta,8216857444,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Health Sub Centre,Angarkundia,7545638285,
8545,Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,Health Sub Centre,Arpata,3144835448,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Health Sub Centre,Badapathara,5538283838,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Health Sub Centre,Badfeni,8657183342,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Health Sub Centre,Bahanoda,6287832247,
8545,Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,Health Sub Centre,Balijoda,4277732733,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Health Sub Centre,Bangra,8852784159,
8545,Odisha,Mayurbhanj,Khunta,Khunta,Khunta,Health Sub Centre,Basipitha,4874622667,
8545,Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,Health Sub Centre,Bhandagan,5467328646,
